Morph-lemma,Morph-inflection,Learning-status,Occurrence,File
の,の,unknown,3045,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
た,た,known,2758,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
は,は,known,2638,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
を,を,unknown,2019,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
が,が,learning,1897,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
に,に,learning,1874,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
て,て,unknown,1791,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
と,と,known,910,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,だ,known,775,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
で,で,unknown,729,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,ない,known,677,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,し,unknown,654,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
も,も,unknown,580,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
か,か,known,566,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,な,unknown,511,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いる,い,unknown,480,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よ,よ,known,393,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そう,そう,known,386,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いる,いる,unknown,383,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
から,から,unknown,359,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
です,です,known,328,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ん,ん,known,327,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こと,こと,known,280,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
れる,れ,unknown,273,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
う,う,known,270,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ね,ね,known,260,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
私,私,known,256,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
言う,言っ,unknown,246,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
その,その,learning,242,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
僕,僕,known,240,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
クレア,クレア,unknown,240,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よう,よう,unknown,235,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
何,何,unknown,234,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,する,known,231,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
魔力,魔力,unknown,209,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
人,人,unknown,207,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
な,な,unknown,203,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,だっ,unknown,198,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ある,ある,known,175,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それ,それ,known,175,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わ,わ,unknown,168,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
彼女,彼女,unknown,165,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
この,この,unknown,145,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
彼,彼,unknown,141,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ば,ば,unknown,139,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,で,unknown,138,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いい,いい,known,131,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,さ,unknown,130,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
剣,剣,unknown,129,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,なかっ,unknown,129,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
生徒,生徒,unknown,128,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そして,そして,known,125,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あなた,あなた,unknown,122,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
これ,これ,known,120,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なる,なっ,unknown,117,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たち,たち,unknown,113,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
目,目,unknown,107,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ます,ます,unknown,104,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
けど,けど,unknown,104,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
中,中,unknown,104,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
霧,霧,unknown,101,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いく,いく,unknown,99,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
声,声,unknown,93,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
血,血,unknown,92,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
です,でしょ,unknown,91,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
じゃ,じゃ,unknown,89,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
世界,世界,unknown,88,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だけ,だけ,known,88,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
でも,でも,known,87,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
者,者,unknown,87,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ます,まし,unknown,84,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
って,って,known,83,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
顔,顔,unknown,83,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一,一,unknown,82,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
様,様,unknown,82,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しかし,しかし,unknown,81,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
学園,学園,unknown,80,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
二,二,unknown,79,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ある,あっ,unknown,79,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ニーナ,ニーナ,unknown,76,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
教団,教団,unknown,76,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
どう,どう,unknown,75,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見る,見,unknown,75,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まで,まで,unknown,75,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,なら,unknown,74,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ます,ませ,unknown,74,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だ,だろ,unknown,72,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
られる,られ,unknown,71,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ながら,ながら,unknown,71,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
首輪,首輪,unknown,71,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,なく,unknown,68,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
せる,せ,unknown,68,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
た,たら,unknown,67,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
どこ,どこ,unknown,66,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
姉さん,姉さん,unknown,65,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
長,長,unknown,65,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なる,なる,unknown,64,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
へ,へ,unknown,62,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
とき,とき,unknown,62,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さ,さ,unknown,61,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くる,き,unknown,61,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
力,力,unknown,61,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
白い,白い,unknown,60,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
アイザック,アイザック,unknown,60,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
司書,司書,unknown,60,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
れる,れる,unknown,58,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
０,０,unknown,58,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
手,手,unknown,57,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
お,お,unknown,57,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
少女,少女,unknown,56,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そこ,そこ,unknown,56,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
気,気,unknown,55,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
てる,てる,unknown,54,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
陰,陰,unknown,54,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ため,ため,unknown,54,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もの,もの,unknown,54,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
男,男,unknown,54,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ある,あり,unknown,53,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
はず,はず,unknown,53,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
という,という,unknown,52,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
できる,でき,unknown,52,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
かも,かも,unknown,51,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
デルタ,デルタ,unknown,51,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
誰,誰,unknown,50,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ここ,ここ,unknown,50,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
前,前,unknown,49,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
父,父,unknown,49,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
話,話,unknown,49,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
君,君,unknown,48,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
俺,俺,unknown,48,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
え,え,known,47,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
シド,シド,unknown,46,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
全て,全て,unknown,46,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もう,もう,known,46,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ただ,ただ,unknown,46,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まだ,まだ,unknown,45,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
音,音,unknown,45,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
赤い,赤い,unknown,45,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ほど,ほど,unknown,44,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
つもり,つもり,unknown,44,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
方,方,unknown,44,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
消える,消え,unknown,43,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そんな,そんな,known,43,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
少し,少し,unknown,43,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あの,あの,known,43,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ます,ましょ,unknown,42,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だから,だから,known,42,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こんな,こんな,known,42,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
瞳,瞳,unknown,42,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
亡霊,亡霊,unknown,42,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
首,首,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
王女,王女,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
騎士,騎士,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
団,団,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
先,先,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さん,さん,known,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
母,母,unknown,41,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
王国,王国,unknown,40,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わけ,わけ,unknown,40,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しれる,しれ,unknown,40,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
量,量,unknown,40,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ところ,ところ,unknown,39,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
実力,実力,unknown,39,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
思う,思っ,unknown,39,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
魔,魔,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
今,今,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
お前,お前,known,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
扉,扉,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
アルファ,アルファ,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
主,主,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
瞬間,瞬間,unknown,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あ,あ,known,38,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ガ,ガ,unknown,37,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ちょっと,ちょっと,unknown,37,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くる,くる,unknown,37,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わかる,わかっ,unknown,37,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
言葉,言葉,unknown,37,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
事件,事件,unknown,36,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本,本,unknown,36,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
言う,言う,unknown,36,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
みる,み,unknown,36,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
牙,牙,unknown,36,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ジャ,ジャ,unknown,35,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
みたい,みたい,unknown,35,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まま,まま,unknown,35,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
のに,のに,unknown,34,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わかる,わから,unknown,34,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
悪魔,悪魔,unknown,34,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残,残,unknown,34,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出る,出,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
てる,て,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
獣,獣,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
かしら,かしら,known,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
はい,はい,known,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
黒い,黒い,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
姿,姿,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
命,命,unknown,33,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
視線,視線,unknown,32,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
し,し,unknown,31,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
時間,時間,unknown,31,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
必要,必要,unknown,31,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
より,より,unknown,31,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
また,また,unknown,30,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いや,いや,known,30,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見る,見る,unknown,30,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
１,１,unknown,30,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
万年筆,万年筆,unknown,30,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
闇,闇,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
知る,知っ,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
小さい,小さく,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なぜ,なぜ,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くれる,くれ,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
背後,背後,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なんて,なんて,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
できる,できる,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聞く,聞い,unknown,29,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,しよ,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
息,息,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ローズ,ローズ,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
日,日,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
右腕,右腕,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
弟,弟,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しか,しか,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
英雄,英雄,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ペ,ペ,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
トス,トス,unknown,28,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
どういう,どういう,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
呟く,呟い,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
外,外,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
小さな,小さな,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
腕,腕,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
頭,頭,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
笑う,笑っ,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聞こえる,聞こえ,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
女,女,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たい,たい,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
人間,人間,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
彼ら,彼ら,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
光,光,unknown,27,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
です,でし,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
次,次,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
や,や,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
自分,自分,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
空間,空間,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
向ける,向け,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
年,年,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
永遠,永遠,unknown,26,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
オリアナ,オリアナ,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
知る,知ら,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まさか,まさか,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
どうして,どうして,known,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
確か,確か,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大丈夫,大丈夫,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
後,後,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
悪い,悪い,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
金,金,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ありがとう,ありがとう,known,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
同じ,同じ,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
体,体,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見える,見え,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
教室,教室,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なさる,なさい,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くださる,ください,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本当に,本当に,known,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
として,として,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
父様,父様,unknown,25,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
三,三,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
られる,られる,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ぬ,ぬ,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
絶対,絶対,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
現れる,現れ,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それで,それで,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
封印,封印,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いく,いっ,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
髪,髪,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よく,よく,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
意味,意味,unknown,24,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
講堂,講堂,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
吐く,吐い,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
空,空,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なる,なり,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
せる,せる,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
寮,寮,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
先輩,先輩,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やる,やっ,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
嫌,嫌,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
存在,存在,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
拘束,拘束,unknown,23,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
不明,不明,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出す,出し,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
部屋,部屋,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
陣,陣,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
調べる,調べ,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ので,ので,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
傷,傷,learning,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
深い,深い,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
禁書,禁書,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なる,なら,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
き,き,unknown,22,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
国,国,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もちろん,もちろん,known,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まるで,まるで,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
右手,右手,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
魔法,魔法,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やる,やる,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
来る,来る,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
的,的,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一つ,一つ,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
考える,考え,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
姉,姉,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
止める,止め,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わかる,わかる,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
違う,違う,known,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
他,他,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聖教,聖教,unknown,21,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
四,四,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ねぇ,ねぇ,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なん,なん,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
裏,裏,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ま,ま,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
入る,入っ,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あれ,あれ,known,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
様子,様子,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
待つ,待っ,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だって,だって,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くれる,くれる,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
付ける,付け,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
暗黒,暗黒,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
族,族,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
減る,減っ,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
司祭,司祭,unknown,20,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
行方,行方,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
今日,今日,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
思う,思う,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
奴ら,奴ら,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
落ちる,落ち,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
通り,通り,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
度,度,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
上,上,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
関係,関係,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
